UavEast	UavNorth
[meter]	[meter]
748924	3638313
748924	3638313
748921	3638323
748921	3638323
748921	3638323
748921	3638323
748921	3638323
748921	3638323
748921	3638323
748921	3638323
748918	3638332
748918	3638332
748918	3638332
748918	3638332
748918	3638332
748918	3638332
748918	3638332
748918	3638332
748918	3638332
748918	3638332
748913	3638344
748913	3638344
748913	3638344
748913	3638344
748913	3638344
748910	3638353
748910	3638353
748910	3638353
748910	3638353
748910	3638353
748907	3638362
748907	3638362
748907	3638362
748907	3638362
748907	3638362
748903	3638371
748903	3638371
748903	3638371
748903	3638371
748903	3638371
748903	3638371
748903	3638371
748903	3638371
748898	3638383
748898	3638383
748898	3638383
748898	3638383
748898	3638383
748898	3638383
748898	3638383
748894	3638391
748894	3638391
748894	3638391
748894	3638391
748894	3638391
748894	3638391
748894	3638391
748894	3638391
748894	3638391
748894	3638391
748890	3638402
748890	3638402
748890	3638402
748890	3638402
748890	3638402
748884	3638413
748884	3638413
748884	3638413
748884	3638413
748884	3638413
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748880	3638421
748871	3638441
748871	3638441
748871	3638441
748871	3638441
748871	3638441
748867	3638450
748867	3638450
748867	3638450
748867	3638450
748867	3638450
748867	3638450
748867	3638450
748867	3638450
748861	3638458
748861	3638458
748861	3638458
748861	3638458
748861	3638458
748861	3638458
748861	3638458
748861	3638458
748861	3638458
748861	3638458
748856	3638469
748856	3638469
748856	3638469
748856	3638469
748856	3638469
748851	3638477
748851	3638477
748851	3638477
748851	3638477
748851	3638477
748851	3638477
748851	3638477
748845	3638486
748845	3638486
748845	3638486
748845	3638486
748845	3638486
748840	3638494
748840	3638494
748840	3638494
748840	3638494
748840	3638494
748835	3638504
748835	3638504
748835	3638504
748835	3638504
748835	3638504
748835	3638504
748835	3638504
748835	3638504
748829	3638512
748829	3638512
748829	3638512
748829	3638512
748829	3638512
748823	3638520
748823	3638520
748823	3638520
748823	3638520
748823	3638520
748823	3638520
748823	3638520
748823	3638520
748823	3638520
748823	3638520
748818	3638528
748818	3638528
748818	3638528
748818	3638528
748818	3638528
748818	3638528
748818	3638528
748811	3638539
748811	3638539
748811	3638539
748811	3638539
748811	3638539
748806	3638546
748806	3638546
748806	3638546
748806	3638546
748806	3638546
748800	3638554
748800	3638554
748800	3638554
748800	3638554
748800	3638554
748794	3638562
748794	3638562
748794	3638562
748794	3638562
748794	3638562
748794	3638562
748794	3638562
748794	3638562
748787	3638571
748787	3638571
748787	3638571
748787	3638571
748787	3638571
748787	3638571
748787	3638571
748787	3638571
748787	3638571
748787	3638571
748781	3638579
748781	3638579
748781	3638579
748775	3638586
748775	3638586
748775	3638586
748775	3638586
748775	3638586
748775	3638586
748775	3638586
748775	3638586
748775	3638586
748775	3638586
748768	3638593
748768	3638593
748768	3638593
748768	3638593
748768	3638593
748761	3638602
748761	3638602
748761	3638602
748761	3638602
748761	3638602
748755	3638610
748755	3638610
748755	3638610
748755	3638610
748755	3638610
748755	3638610
748755	3638610
748749	3638616
748749	3638616
748749	3638616
748749	3638616
748749	3638616
748742	3638624
748742	3638624
748742	3638624
748742	3638624
748742	3638624
748742	3638624
748742	3638624
748742	3638624
748734	3638632
748734	3638632
748734	3638632
748734	3638632
748734	3638632
748734	3638632
748734	3638632
748734	3638632
748734	3638632
748734	3638632
748727	3638639
748727	3638639
748720	3638646
748720	3638646
748720	3638646
748720	3638646
748720	3638646
748714	3638652
748714	3638652
748714	3638652
748714	3638652
748714	3638652
748714	3638652
748714	3638652
748714	3638652
748714	3638652
748714	3638652
748706	3638660
748706	3638660
748706	3638660
748706	3638660
748706	3638660
748706	3638660
748698	3638667
748698	3638667
748698	3638667
748698	3638667
748698	3638667
748691	3638673
748691	3638673
748691	3638673
748691	3638673
748691	3638673
748691	3638673
748691	3638673
748685	3638680
748685	3638680
748685	3638680
748685	3638680
748685	3638680
748685	3638680
748685	3638680
748685	3638680
748685	3638680
748685	3638680
748676	3638687
748676	3638687
748676	3638687
748676	3638687
748676	3638687
748668	3638694
748668	3638694
748668	3638694
748668	3638694
748668	3638694
748661	3638700
748661	3638700
748661	3638700
748661	3638700
748661	3638700
748661	3638700
748661	3638700
748661	3638700
748653	3638705
748653	3638705
748653	3638705
748653	3638705
748653	3638705
748645	3638712
748645	3638712
748645	3638712
748645	3638712
748645	3638712
748645	3638712
748645	3638712
748638	3638718
748638	3638718
748638	3638718
748638	3638718
748638	3638718
748629	3638724
748629	3638724
748629	3638724
748629	3638724
748629	3638724
748629	3638724
748629	3638724
748629	3638724
748622	3638729
748622	3638729
748622	3638729
748622	3638729
748622	3638729
748622	3638729
748622	3638729
748622	3638729
748622	3638729
748622	3638729
748613	3638736
748613	3638736
748613	3638736
748613	3638736
748613	3638736
748605	3638741
748605	3638741
748605	3638741
748605	3638741
748605	3638741
748597	3638747
748597	3638747
748597	3638747
748597	3638747
748597	3638747
748589	3638752
748589	3638752
748589	3638752
748589	3638752
748589	3638752
748589	3638752
748589	3638752
748589	3638752
748579	3638758
748579	3638758
748579	3638758
748579	3638758
748579	3638758
748579	3638758
748579	3638758
748571	3638763
748571	3638763
748571	3638763
748571	3638763
748571	3638763
748563	3638769
748563	3638769
748563	3638769
748563	3638769
748563	3638769
748563	3638769
748563	3638769
748563	3638769
748563	3638769
748563	3638769
748556	3638773
748556	3638773
748556	3638773
748556	3638773
748556	3638773
748546	3638779
748546	3638779
748546	3638779
748546	3638779
748546	3638779
748537	3638782
748537	3638782
748537	3638782
748537	3638782
748537	3638782
748537	3638782
748537	3638782
748537	3638782
748529	3638787
748529	3638787
748529	3638787
748529	3638787
748529	3638787
748521	3638791
748521	3638791
748521	3638791
748521	3638791
748521	3638791
748521	3638791
748521	3638791
748512	3638797
748512	3638797
748512	3638797
748512	3638797
748512	3638797
748503	3638801
748503	3638801
748503	3638801
748503	3638801
748503	3638801
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748495	3638805
748487	3638809
748487	3638809
748487	3638809
748487	3638809
748487	3638809
748478	3638813
748478	3638813
748478	3638813
748478	3638813
748478	3638813
748469	3638817
748469	3638817
748469	3638817
748469	3638817
748469	3638817
748469	3638817
748469	3638817
748469	3638817
748459	3638821
748459	3638821
748459	3638821
748459	3638821
748459	3638821
748451	3638824
748451	3638824
748451	3638824
748451	3638824
748451	3638824
748441	3638829
748441	3638829
748441	3638829
748441	3638829
748441	3638829
748441	3638829
748441	3638829
748441	3638829
748441	3638829
748441	3638829
748431	3638833
748431	3638833
748431	3638833
748431	3638833
748431	3638833
748422	3638836
748422	3638836
748422	3638836
748422	3638836
748422	3638836
748422	3638836
748422	3638836
748412	3638840
748412	3638840
748412	3638840
748412	3638840
748412	3638840
748412	3638840
748412	3638840
748412	3638840
748412	3638840
748412	3638840
748402	3638843
748402	3638843
748402	3638843
748402	3638843
748402	3638843
748392	3638846
748392	3638846
748392	3638846
748392	3638846
748392	3638846
748384	3638848
748384	3638848
748384	3638848
748384	3638848
748384	3638848
748384	3638848
748384	3638848
748384	3638848
748375	3638852
748375	3638852
748375	3638852
748375	3638852
748375	3638852
748367	3638854
748367	3638854
748367	3638854
748367	3638854
748367	3638854
748358	3638856
748358	3638856
748358	3638856
748358	3638856
748358	3638856
748358	3638856
748358	3638856
748358	3638856
748349	3638859
748349	3638859
748349	3638859
748349	3638859
748349	3638859
748349	3638859
748349	3638859
748349	3638859
748349	3638859
748349	3638859
748339	3638862
748339	3638862
748339	3638862
748339	3638862
748339	3638862
748339	3638862
748339	3638862
748330	3638864
748330	3638864
748330	3638864
748330	3638864
748330	3638864
748320	3638866
748320	3638866
748320	3638866
748320	3638866
748320	3638866
748308	3638869
748308	3638869
748308	3638869
748308	3638869
748308	3638869
748308	3638869
748308	3638869
748308	3638869
748300	3638870
748300	3638870
748300	3638870
748300	3638870
748300	3638870
748300	3638870
748300	3638870
748300	3638870
748300	3638870
748300	3638870
748289	3638872
748289	3638872
748289	3638872
748289	3638872
748289	3638872
748280	3638875
748280	3638875
748280	3638875
748280	3638875
748280	3638875
748272	3638876
748272	3638876
748272	3638876
748272	3638876
748272	3638876
748272	3638876
748272	3638876
748264	3638876
748264	3638876
748264	3638876
748264	3638876
748264	3638876
748264	3638876
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748244	3638880
748244	3638880
748244	3638880
748244	3638880
748244	3638880
748236	3638881
748236	3638881
748236	3638881
748236	3638881
748236	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748226	3638881
748215	3638883
748215	3638883
748215	3638883
748215	3638883
748215	3638883
748207	3638883
748207	3638883
748207	3638883
748207	3638883
748207	3638883
748197	3638884
748197	3638884
748197	3638884
748197	3638884
748197	3638884
748189	3638885
748189	3638885
748189	3638885
748189	3638885
748189	3638885
748189	3638885
748189	3638885
748189	3638885
748189	3638885
748189	3638885
748179	3638886
748179	3638886
748179	3638886
748179	3638886
748179	3638886
748169	3638886
748169	3638886
748169	3638886
748169	3638886
748169	3638886
748161	3638887
748161	3638887
748161	3638887
748161	3638887
748161	3638887
748152	3638887
748152	3638887
748152	3638887
748152	3638887
748152	3638887
748152	3638887
748152	3638887
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748141	3638886
748133	3638887
748133	3638887
748133	3638887
748133	3638887
748133	3638887
748133	3638887
748133	3638887
748125	3638887
748125	3638887
748125	3638887
748125	3638887
748125	3638887
748116	3638887
748116	3638887
748116	3638887
748116	3638887
748116	3638887
748105	3638887
748105	3638887
748105	3638887
748105	3638887
748105	3638887
748105	3638887
748105	3638887
748105	3638887
748097	3638886
748097	3638886
748097	3638886
748097	3638886
748097	3638886
748088	3638885
748088	3638885
748088	3638885
748088	3638885
748088	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748080	3638885
748069	3638884
748069	3638884
748069	3638884
748069	3638884
748069	3638884
748060	3638883
748060	3638883
748060	3638883
748060	3638883
748060	3638883
748052	3638883
748052	3638883
748052	3638883
748052	3638883
748052	3638883
748052	3638883
748052	3638883
748052	3638883
748043	3638882
748043	3638882
748043	3638882
748043	3638882
748043	3638882
748033	3638880
748033	3638880
748033	3638880
748033	3638880
748033	3638880
748025	3638880
748025	3638880
748025	3638880
748025	3638880
748025	3638880
748025	3638880
748025	3638880
748025	3638880
748015	3638878
748015	3638878
748015	3638878
748015	3638878
748015	3638878
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
747997	3638875
747997	3638875
747997	3638875
747997	3638875
747997	3638875
747988	3638874
747988	3638874
747988	3638874
747988	3638874
747988	3638874
747981	3638872
747981	3638872
747981	3638872
747981	3638872
747981	3638872
747972	3638870
747972	3638870
747972	3638870
747972	3638870
747972	3638870
747961	3638869
747961	3638869
747961	3638869
747961	3638869
747961	3638869
747961	3638869
747961	3638869
747961	3638869
747954	3638866
747954	3638866
747954	3638866
747954	3638866
747954	3638866
747945	3638865
747945	3638865
747945	3638865
747945	3638865
747945	3638865
747945	3638865
747945	3638865
747937	3638862
747937	3638862
747937	3638862
747937	3638862
747937	3638862
747937	3638862
747937	3638862
747937	3638862
747937	3638862
747937	3638862
747928	3638861
747928	3638861
747928	3638861
747928	3638861
747928	3638861
747920	3638858
747920	3638858
747920	3638858
747920	3638858
747920	3638858
747920	3638858
747920	3638858
747920	3638858
747911	3638856
747911	3638856
747911	3638856
747911	3638856
747911	3638856
747904	3638853
747904	3638853
747904	3638853
747904	3638853
747904	3638853
747904	3638853
747904	3638853
747904	3638853
747894	3638850
747894	3638850
747894	3638850
747894	3638850
747894	3638850
747886	3638848
747886	3638848
747886	3638848
747886	3638848
747886	3638848
747878	3638845
747878	3638845
747878	3638845
747878	3638845
747878	3638845
747878	3638845
747878	3638845
747870	3638843
747870	3638843
747870	3638843
747870	3638843
747870	3638843
747870	3638843
747870	3638843
747870	3638843
747870	3638843
747870	3638843
747860	3638840
747860	3638840
747860	3638840
747860	3638840
747860	3638840
747853	3638838
747853	3638838
747853	3638838
747853	3638838
747853	3638838
747845	3638834
747845	3638834
747845	3638834
747845	3638834
747845	3638834
747845	3638834
747845	3638834
747845	3638834
747837	3638831
747837	3638831
747837	3638831
747837	3638831
747837	3638831
747837	3638831
747837	3638831
747828	3638827
747828	3638827
747828	3638827
747828	3638827
747828	3638827
747821	3638825
747821	3638825
747821	3638825
747821	3638825
747821	3638825
747813	3638821
747813	3638821
747813	3638821
747813	3638821
747813	3638821
747813	3638821
747813	3638821
747813	3638821
747806	3638819
747806	3638819
747806	3638819
747806	3638819
747806	3638819
747806	3638819
747806	3638819
747806	3638819
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747789	3638811
747789	3638811
747789	3638811
747781	3638807
747781	3638807
747781	3638807
747781	3638807
747781	3638807
747781	3638807
747781	3638807
747781	3638807
747781	3638807
747781	3638807
747774	3638803
747774	3638803
747774	3638803
747774	3638803
747774	3638803
747765	3638800
747765	3638800
747765	3638800
747765	3638800
747765	3638800
747765	3638800
747765	3638800
747756	3638794
747756	3638794
747756	3638794
747756	3638794
747756	3638794
747756	3638794
747756	3638794
747756	3638794
747749	3638791
747749	3638791
747749	3638791
747749	3638791
747749	3638791
747749	3638791
747749	3638791
747749	3638791
747749	3638791
747749	3638791
747741	3638787
747741	3638787
747741	3638787
747741	3638787
747741	3638787
747733	3638782
747733	3638782
